Name,Program,Speciality,Rating,Address,Street,Route,City,Site_Location,State,Country,Postal,Latitude,Longitude,Phone,Email,Website,URL
Working Communities Network (Consortium),DES-Employment Support Service,All Client Types,5,"51 Bakery Square, Melton VIC 3337, Australia",51,Bakery Square,Melton City,MELTON,VIC,Australia,3337,-37.6840517,144.5837804,(03) 9743 0189,Not available ,https://wcig.org.au/,https://maps.google.com/?cid=15197428152681687103
Working Communities Network (Consortium),DES-Employment Support Service,Psychiatric Disability/Mental Illness,5,"51 Bakery Square, Melton VIC 3337, Australia",51,Bakery Square,Melton City,MELTON,VIC,Australia,3337,-37.6840517,144.5837804,(03) 9743 0189,Not available ,https://wcig.org.au/,https://maps.google.com/?cid=15197428152681687103
APM Employment Services,DES-Employment Support Service,All Client Types,4,"Ground Floor/485 Victoria St, Abbotsford VIC 3067, Australia",485,Victoria Street,City of Yarra,ABBOTSFORD,VIC,Australia,3067,-37.8105155,145.0022737,(03) 9428 8783,apm4jobs@apm.net.au,https://apm.net.au,https://maps.google.com/?cid=16149900731178350551
APM Employment Services,DES-Employment Support Service,All Client Types,2,"144 Peel St, North Melbourne VIC 3051, Australia",144,Peel Street,Melbourne City,NORTH MELBOURNE,VIC,Australia,3051,-37.8044069,144.9565749,(03) 9326 7516,apm4jobs@apm.net.au,https://apm.net.au,https://maps.google.com/?cid=9931590508756438957
APM Employment Services,DES-Employment Support Service,All Client Types,3,"Level 16/60 Albert Rd, South Melbourne VIC 3205, Australia",60,Albert Road,Port Phillip City,SOUTH MELBOURNE,VIC,Australia,3205,-37.8343077,144.9708639,1300 366 047,apm4jobs@apm.net.au,https://apm.net.au,https://maps.google.com/?cid=12258634258423236434
Atwork Australia Pty Ltd,DES-Employment Support Service,All Client Types,2,"219 Park St, South Melbourne VIC 3205, Australia",219,Park Street,Port Phillip City,MELBOURNE,VIC,Australia,3205,-37.8356169,144.9609685,1300 080 856,contactDES@atworkaustralia.com.au,https://www.atwork.com/,https://maps.google.com/?cid=2531935098715515157
Atwork Australia Pty Ltd,DES-Employment Support Service,All Client Types,New Site,"141 Cardigan St, Carlton VIC 3053, Australia",141,Cardigan Street,Melbourne City,CARLTON,VIC,Australia,3053,-37.8034013,144.9646968,1300 080 856,contactDES@atworkaustralia.com.au,https://www.atwork.com/,https://maps.google.com/?cid=11761095308293636911
Atwork Australia Pty Ltd,DES-Employment Support Service,All Client Types,New Site,"3 Council St, Clifton Hill VIC 3068, Australia",3,Council Street,City of Yarra,CLIFTON HILL,VIC,Australia,3068,-37.792734,144.9860751,1300 080 856,contactDES@atworkaustralia.com.au,https://www.atwork.com/,https://maps.google.com/?cid=15071960612899188013
Atwork Australia Pty Ltd,DES-Employment Support Service,Mental Health,3,"219 Park St, South Melbourne VIC 3205, Australia",219,Park Street,Port Phillip City,SOUTH MELBOURNE,VIC,Australia,3205,-37.8356169,144.9609685,1300 080 856,contactDES@atworkaustralia.com.au,https://www.atwork.com/,https://maps.google.com/?cid=2531935098715515157
Atwork Australia Pty Ltd,DES-Employment Support Service,Mental Health,2,"6 Paterson St, Abbotsford VIC 3067, Australia",6,Paterson Street,City of Yarra,ABBOTSFORD,VIC,Australia,3067,-37.802805,145.0010739,1300 080 856,contactDES@atworkaustralia.com.au,https://www.atwork.com/,https://maps.google.com/?cid=5825278561716736946
Atwork Australia Pty Ltd,DES-Employment Support Service,Mental Health,2,"Level 3/485 La Trobe St, Melbourne VIC 3000, Australia",485,La Trobe Street,Melbourne City,NORTH MELBOURNE,VIC,Australia,3000,-37.8125625,144.9548382,1300 080 856,contactDES@atworkaustralia.com.au,https://www.atwork.com/,https://maps.google.com/?cid=10124875687239790752
Jobfind,DES-Employment Support Service,All Client Types,2,"Level 2/585-587 Victoria St, Abbotsford VIC 3067, Australia",585-587,Victoria Street,City of Yarra,RICHMOND,VIC,Australia,3067,-37.8109529,145.006153,(03) 8512 7150,info@jobfind.com.au,https://jobfind.com.au/,https://maps.google.com/?cid=9190223312403724729
Jobfind,DES-Employment Support Service,All Client Types,3,"Level 8/190 Queen St, Melbourne VIC 3000, Australia",190,Queen Street,Melbourne City,MELBOURNE,VIC,Australia,3000,-37.8140304,144.9607964,(03) 8636 8400,info@jobfind.com.au,https://jobfind.com.au/,https://maps.google.com/?cid=16555425869298041083
MatchWorks,DES-Employment Support Service,All Client Types,1,"425 Smith St, Fitzroy VIC 3065, Australia",425,Smith Street,City of Yarra,FITZROY,VIC,Australia,3065,-37.7956368,144.9844614,(03) 9376 8266,info@matchworks.com.au,https://www.matchworks.com.au/,https://maps.google.com/?cid=8795595183769104740
MatchWorks,DES-Employment Support Service,All Client Types,1,"Engine House, 105 Wellington St, St Kilda VIC 3182, Australia",105,Wellington Street,Port Phillip City,ST KILDA,VIC,Australia,3182,-37.8569047,144.9892813,(03) 9376 8266,info@matchworks.com.au,https://www.matchworks.com.au/,https://maps.google.com/?cid=6916426592691904253
MatchWorks,DES-Employment Support Service,All Client Types,2,"506 Elizabeth St, Melbourne VIC 3000, Australia",506,Elizabeth Street,Melbourne City,MELBOURNE,VIC,Australia,3000,-37.8068389,144.9601587,(03) 9376 8266,info@matchworks.com.au,https://www.matchworks.com.au/,https://maps.google.com/?cid=12714065232490331967
MAX Employment,DES-Employment Support Service,All Client Types,3,"3/470 Collins St, Melbourne VIC 3000, Australia",470,Collins Street,Melbourne City,MELBOURNE,VIC,Australia,3000,-37.817573,144.958268,(03) 9821 8600,Not available ,https://www.maxsolutions.com.au/,https://maps.google.com/?cid=5701904732656702401
MAX Employment,DES-Employment Support Service,All Client Types,3,"31 Wellington St, St Kilda VIC 3182, Australia",31,Wellington Street,Port Phillip City,ST KILDA,VIC,Australia,3182,-37.8564224,144.9851507,(03) 8520 6200,Not available ,https://www.maxsolutions.com.au/,https://maps.google.com/?cid=1390118531537308603
Sign For Work,DES-Employment Support Service,All Client Types,3,"597 St Kilda Rd, Melbourne VIC 3004, Australia",597,Saint Kilda Road,Melbourne City,MELBOURNE,VIC,Australia,3004,-37.8497946,144.9824953,(03) 9539 5309,enquiriesVIC@signforwork.org.au,https://www.signforwork.org.au/,https://maps.google.com/?cid=2192555370623446461
Sign For Work,DES-Employment Support Service,All Client Types,3,"134/136 Cambridge St, Collingwood VIC 3066, Australia",136,Cambridge Street,City of Yarra,COLLINGWOOD,VIC,Australia,3066,-37.804274,144.985714,(03) 9539 5309,enquiriesVIC@signforwork.org.au,https://www.signforwork.org.au/,https://maps.google.com/?cid=7409754329293884044
Sign For Work,DES-Employment Support Service,Deaf and Hearing Impaired,3,"597 St Kilda Rd, Melbourne VIC 3004, Australia",597,Saint Kilda Road,Melbourne City,MELBOURNE,VIC,Australia,3004,-37.8497946,144.9824953,(03) 9539 5309,enquiriesVIC@signforwork.org.au,https://www.signforwork.org.au/,https://maps.google.com/?cid=2192555370623446461
Sign For Work,DES-Employment Support Service,Deaf and Hearing Impaired,3,"134/136 Cambridge St, Collingwood VIC 3066, Australia",136,Cambridge Street,City of Yarra,COLLINGWOOD,VIC,Australia,3066,-37.804274,144.985714,(03) 9539 5309,enquiriesVIC@signforwork.org.au,https://www.signforwork.org.au/,https://maps.google.com/?cid=7409754329293884044
Uniting (Victoria and Tasmania) Limited,DES-Employment Support Service,All Client Types,3,"161 Chapel St, St Kilda VIC 3182, Australia",161,Chapel Street,Port Phillip City,ST KILDA,VIC,Australia,3182,-37.8687964,144.9897116,1300 090 989,hello@unitingvictas.org.au,https://www.unitingvictas.org.au/,https://maps.google.com/?cid=17437968980960145776
Uniting (Victoria and Tasmania) Limited,DES-Employment Support Service,Intellectual Disability,1,"130 Lonsdale St, Melbourne VIC 3000, Australia",130,Lonsdale Street,Melbourne City,COLLINGWOOD,VIC,Australia,3000,-37.8103031,144.9684931,(03) 9192 8100,hello@unitingvictas.org.au,https://www.unitingvictas.org.au/,https://maps.google.com/?cid=3196278311281476191
Uniting (Victoria and Tasmania) Limited,DES-Employment Support Service,Intellectual Disability,1,"161 Chapel St, St Kilda VIC 3182, Australia",161,Chapel Street,Port Phillip City,ST KILDA,VIC,Australia,3182,-37.8687964,144.9897116,1300 090 989,hello@unitingvictas.org.au,https://www.unitingvictas.org.au/,https://maps.google.com/?cid=17437968980960145776
Uniting (Victoria and Tasmania) Limited,DES-Employment Support Service,(IQ<=60) - Moderate Intellectual Disability,Not available,"161 Chapel St, St Kilda VIC 3182, Australia",161,Chapel Street,Port Phillip City,ST KILDA,VIC,Australia,3182,-37.8687964,144.9897116,1300 090 989,hello@unitingvictas.org.au,https://www.unitingvictas.org.au/,https://maps.google.com/?cid=17437968980960145776
Uniting (Victoria and Tasmania) Limited,DES-Employment Support Service,(IQ<=60) - Moderate Intellectual Disability,Not available,"130 Lonsdale St, Melbourne VIC 3000, Australia",130,Lonsdale Street,Melbourne City,COLLINGWOOD,VIC,Australia,3000,-37.8103031,144.9684931,(03) 9192 8100,hello@unitingvictas.org.au,https://www.unitingvictas.org.au/,https://maps.google.com/?cid=3196278311281476191
Uniting (Victoria and Tasmania) Limited,DES-Employment Support Service,Youth at Risk,Not available,"161 Chapel St, St Kilda VIC 3182, Australia",161,Chapel Street,Port Phillip City,ST KILDA,VIC,Australia,3182,-37.8687964,144.9897116,1300 090 989,hello@unitingvictas.org.au,https://www.unitingvictas.org.au/,https://maps.google.com/?cid=17437968980960145776
Uniting (Victoria and Tasmania) Limited,DES-Employment Support Service,Youth at Risk,New Site,"130 Lonsdale St, Melbourne VIC 3000, Australia",130,Lonsdale Street,Melbourne City,COLLINGWOOD,VIC,Australia,3000,-37.8103031,144.9684931,(03) 9192 8100,hello@unitingvictas.org.au,https://www.unitingvictas.org.au/,https://maps.google.com/?cid=3196278311281476191
Access Australia Group,DES-Employment Support Service,All Client Types,3,"18-20 St Andrews Ave, Bendigo VIC 3550, Australia",18-20,Saint Andrews Avenue,Greater Bendigo City,BENDIGO,VIC,Australia,3550,-36.7601992,144.2836438,(03) 5445 9800,info@aag.org.au,https://aag.org.au/,https://maps.google.com/?cid=3336320411087491372
AimBig Employment,DES-Employment Support Service,All Client Types,Not available,"92 Wills St, Bendigo VIC 3550, Australia",92,Wills Street,Greater Bendigo City,BENDIGO,VIC,Australia,3550,-36.7639394,144.2781322,1300 034 997,info@aimbigemployment.com.au,https://www.aimbigemployment.com.au,https://maps.google.com/?cid=3882524717916735018
APM Employment Services,DES-Employment Support Service,All Client Types,4,"271 Lyttleton Terrace, Bendigo VIC 3550, Australia",271,Lyttleton Terrace,Greater Bendigo City,BENDIGO,VIC,Australia,3550,-36.7599401,144.2823746,(03) 5441 8515,apm4jobs@apm.net.au,https://apm.net.au,https://maps.google.com/?cid=10339315168501039293
APM Employment Services,DES-Employment Support Service,All Client Types,3,"Goldfields Children's Centre, 100 Napier St, Maryborough VIC 3465, Australia",100,Napier Street,Central Goldfields Shire,MARYBOROUGH,VIC,Australia,3465,-37.046938,143.7417911,(03) 5441 8515,apm4jobs@apm.net.au,https://apm.net.au,https://maps.google.com/?cid=5924888195811905509
APM Employment Services,DES-Employment Support Service,All Client Types,3,"65 Templeton St, Castlemaine VIC 3450, Australia",65,Templeton Street,Mount Alexander Shire,CASTLEMAINE,VIC,Australia,3450,-37.0631479,144.2189693,(03) 5441 8515,apm4jobs@apm.net.au,https://apm.net.au,https://maps.google.com/?cid=8082805372157396086
APM Employment Services,DES-Employment Support Service,All Client Types,3,"Gisborne Community Centre, 8a Hamilton St, Gisborne VIC 3437, Australia",8a,Hamilton Street,Macedon Ranges Shire,GISBORNE,VIC,Australia,3437,-37.487277,144.592765,1300 366 047,apm4jobs@apm.net.au,https://apm.net.au,https://maps.google.com/?cid=2969526643521270349
APM Employment Services,DES-Employment Support Service,All Client Types,3,"125 High St, Heathcote VIC 3523, Australia",125,High Street,Greater Bendigo City,HEATHCOTE,VIC,Australia,3523,-36.9233879,144.7094406,(03) 5443 8777,apm4jobs@apm.net.au,https://apm.net.au,https://maps.google.com/?cid=5435499356369044778
Atwork Australia Pty Ltd,DES-Employment Support Service,All Client Types,2,"Level 2, Suite 5a/84 Mollison St, Bendigo VIC 3550, Australia",84,Mollison Street,Greater Bendigo City,BENDIGO,VIC,Australia,3550,-36.7608624,144.2855057,1300 080 856,contactDES@atworkaustralia.com.au,https://www.atwork.com/,https://maps.google.com/?cid=14027844468830456820
Axis Employment,DES-Employment Support Service,All Client Types,3,"56 Queen St, Bendigo VIC 3550, Australia",56,Queen Street,Greater Bendigo City,BENDIGO,VIC,Australia,3550,-36.761731,144.2791781,(03) 5441 4007,bendigo@caei.com.au,https://www.caei.com.au,https://maps.google.com/?cid=9302004609445668346
Axis Employment,DES-Employment Support Service,All Client Types,5,"15 Albert St, Ballarat Central VIC 3350, Australia",15,Albert Street,Ballarat City,GISBORNE,VIC,Australia,3350,-37.563051,143.8594091,(03) 5331 4898,Not Available,https://www.caei.com.au,https://maps.google.com/?cid=5929359646043351163
CVGT Australia Ltd,DES-Employment Support Service,All Client Types,3,"17-39 Jackson St, Long Gully VIC 3550, Australia",17-39,Jackson Street,Greater Bendigo City,BENDIGO,VIC,Australia,3550,-36.74209829999999,144.256472,13 28 48,Not available ,https://www.cvgt.com.au/,https://maps.google.com/?cid=8782790580697667402
CVGT Australia Ltd,DES-Employment Support Service,All Client Types,3,"163 High St, Maryborough VIC 3465, Australia",163,High Street,Central Goldfields Shire,MARYBOROUGH,VIC,Australia,3465,-37.045832,143.738806,Not Available,Not available ,https://www.cvgt.com.au/,https://maps.google.com/?cid=10355110794749609342
PeoplePlus,DES-Employment Support Service,All Client Types,1,"99 Mollison St, Bendigo VIC 3550, Australia",99,Mollison Street,Greater Bendigo City,BENDIGO,VIC,Australia,3550,-36.762033,144.2853777,1800 773 338,contactus@peopleplusaustralia.com.au,https://www.peopleplusaustralia.com.au/,https://maps.google.com/?cid=16635019054380866613
PeoplePlus,DES-Employment Support Service,All Client Types,1,"Shop 2/40 Forest St, Castlemaine VIC 3450, Australia",40,Forest Street,Mount Alexander Shire,CASTLEMAINE,VIC,Australia,3450,-37.0670212,144.2169806,1800 773 338,contactus@peopleplusaustralia.com.au,https://www.peopleplusaustralia.com.au/,https://maps.google.com/?cid=10186357611665348058
PeoplePlus,DES-Employment Support Service,All Client Types,1,"126-130 High St, Maryborough VIC 3465, Australia",126-130,High Street,Central Goldfields Shire,MARYBOROUGH,VIC,Australia,3465,-37.0473706,143.7372757,(03) 5460 5951,contactus@peopleplusaustralia.com.au,https://www.peopleplusaustralia.com.au/,https://maps.google.com/?cid=17029045068837068567
The Personnel Group Ltd,DES-Employment Support Service,All Client Types,3,"2/59 King St, Bendigo VIC 3550, Australia",59,King Street,Greater Bendigo City,BENDIGO,VIC,Australia,3550,-36.7640122,144.2781364,(03) 5410 0032,Not available ,https://personnelgroup.com.au/,https://maps.google.com/?cid=7181975290653111779
WDEA Works,DES-Employment Support Service,All Client Types,3,"14 King St, Bendigo VIC 3550, Australia",14,King Street,Greater Bendigo City,BENDIGO,VIC,Australia,3550,-36.7623138,144.2801052,(03) 4400 9777,bendigo@wdeaworks.org.au,https://www.wdeaworks.org.au/,https://maps.google.com/?cid=9657841617949854819
WDEA Works,DES-Employment Support Service,All Client Types,3,"87 Napier St, Maryborough VIC 3465, Australia",87,Napier Street,Central Goldfields Shire,MARYBOROUGH,VIC,Australia,3465,-37.047684,143.739661,(03) 4410 7060,maryborough@wdeaworks.org.au,https://www.wdeaworks.org.au/,https://maps.google.com/?cid=16905025425033731633
WDEA Works,DES-Employment Support Service,All Client Types,4,"161 Barker St, Castlemaine VIC 3450, Australia",161,Barker Street,Mount Alexander Shire,CASTLEMAINE,VIC,Australia,3450,-37.0659108,144.2165006,(03) 5462 5252,castlemaine@wdeaworks.org.au,https://www.wdeaworks.org.au/,https://maps.google.com/?cid=4843491863100307044
APM Employment Services,DES-Employment Support Service,All Client Types,4,"305 Dana St, Ballarat Central VIC 3350, Australia",305,Dana Street,Ballarat City,BALLARAT,VIC,Australia,3350,-37.5641217,143.8551124,(03) 5331 2002,apm4jobs@apm.net.au,https://apm.net.au,https://maps.google.com/?cid=11395209050010005565
APM Employment Services,DES-Employment Support Service,All Client Types,4,"143 Inglis St, Ballan VIC 3342, Australia",143,Inglis Street,Moorabool Shire,BALLAN,VIC,Australia,3342,-37.6003627,144.2244564,(03) 5331 2002,apm4jobs@apm.net.au,https://apm.net.au,https://maps.google.com/?cid=16066485780938647446
APM Employment Services,DES-Employment Support Service,All Client Types,4,"Neighbourhood Centre, 13 Camp St, Daylesford VIC 3460, Australia",13,Camp Street,Hepburn Shire,DAYLESFORD,VIC,Australia,3460,-37.341932,144.146116,(03) 5331 2002,apm4jobs@apm.net.au,https://apm.net.au,https://maps.google.com/?cid=13690882046317743626
APM Employment Services,DES-Employment Support Service,All Client Types,4,"Avoca Information Centre, 122 High St, Avoca VIC 3467, Australia",122,High Street,Pyrenees Shire,AVOCA,VIC,Australia,3467,-37.0887694,143.4746994,(03) 5331 2002,apm4jobs@apm.net.au,https://apm.net.au,https://maps.google.com/?cid=5462523864585606782
Atwork Australia Pty Ltd,DES-Employment Support Service,All Client Types,1,"Level 2/51 Lydiard St S, Ballarat Central VIC 3350, Australia",51,Lydiard Street South,Ballarat City,BALLARAT CENTRAL,VIC,Australia,3350,-37.5638313,143.8577228,1300 080 856,contactDES@atworkaustralia.com.au,https://www.atwork.com/,https://maps.google.com/?cid=8943560158395336525
Axis Employment,DES-Employment Support Service,All Client Types,3,"9 Firebrace St, Horsham VIC 3400, Australia",9,Firebrace Street,Horsham Rural City,ARARAT,VIC,Australia,3400,-36.712716,142.201754,(03) 5381 1622,ballarat@caei.com.au,https://www.caei.com.au,https://maps.google.com/?cid=10295615758997453705
CVGT Australia Ltd,DES-Employment Support Service,All Client Types,2,"1/53 Lydiard St S, Ballarat Central VIC 3350, Australia",53,Lydiard Street South,Ballarat City,BALLARAT CENTRAL,VIC,Australia,3350,-37.5639765,143.8577228,13 28 48,Not available ,https://www.cvgt.com.au/,https://maps.google.com/?cid=14592580765205482133
CVGT Australia Ltd,DES-Employment Support Service,All Client Types,2,"3/11 Howe St, Daylesford VIC 3460, Australia",11,Howe Street,Hepburn Shire,DAYLESFORD,VIC,Australia,3460,-37.3407254,144.1438625,(03) 5336 7000,Not available ,https://www.cvgt.com.au/,https://maps.google.com/?cid=5097761408771729144
MatchWorks,DES-Employment Support Service,All Client Types,3,"118/120 Armstrong St S, Ballarat Central VIC 3350, Australia",120,Armstrong Street South,Ballarat City,BALLARAT CENTRAL,VIC,Australia,3350,-37.5649928,143.8554958,(03) 4313 5600,info@matchworks.com.au,https://www.matchworks.com.au/,https://maps.google.com/?cid=5224546232416786073
PeoplePlus,DES-Employment Support Service,All Client Types,1,"40 Camp St, Ballarat Central VIC 3350, Australia",40,Camp Street,Ballarat City,BALLARAT,VIC,Australia,3350,-37.5605609,143.8594627,1800 773 338,contactus@peopleplusaustralia.com.au,https://www.peopleplusaustralia.com.au/,https://maps.google.com/?cid=2886273598472797639
WDEA Works,DES-Employment Support Service,All Client Types,3,"219 Mair St, Ballarat Central VIC 3350, Australia",219,Mair Street,Ballarat City,BALLARAT,VIC,Australia,3350,-37.5598087,143.8572498,(03) 5331 6566,ballarat@wdeaworks.org.au,https://www.wdeaworks.org.au/,https://maps.google.com/?cid=5709812565605832127
WDEA Works,DES-Employment Support Service,All Client Types,3,"68 High St, Ararat VIC 3377, Australia",68,High Street,Ararat Rural City,ARARAT,VIC,Australia,3377,-37.282592,142.930991,(03) 5352 3611,ararat@wdeaworks.org.au,https://www.wdeaworks.org.au/,https://maps.google.com/?cid=15602532689369185927
WDEA Works,DES-Employment Support Service,All Client Types,3,"3/11 Howe St, Daylesford VIC 3460, Australia",11,Howe Street,Hepburn Shire,DAYLESFORD,VIC,Australia,3460,-37.3408633,144.1435571,(03) 5331 6566,Not Available,https://www.wdeaworks.org.au/,https://maps.google.com/?cid=12041336833895263903
AimBig Employment,DES-Employment Support Service,All Client Types,Not available,"1/128 Yarra St, Geelong VIC 3220, Australia",128,Yarra Street,Greater Geelong City,GEELONG,VIC,Australia,3220,-38.151543,144.361213,1300 034 997,info@aimbigemployment.com.au,https://www.aimbigemployment.com.au,https://maps.google.com/?cid=8867994651624979010
APM Employment Services,DES-Employment Support Service,All Client Types,2,"Westpac Business Centre, Suite 2/69-71 Moorabool St, Geelong VIC 3220, Australia",69-71,Moorabool Street,Greater Geelong City,GEELONG,VIC,Australia,3220,-38.1464667,144.361385,(03) 5221 9671,apm4jobs@apm.net.au,https://apm.net.au,https://maps.google.com/?cid=8453906332139250708
APM Employment Services,DES-Employment Support Service,All Client Types,2,"1B/83E Purnell Rd, Corio VIC 3214, Australia",83E,Purnell Road,Greater Geelong City,CORIO,VIC,Australia,3214,-38.0744338,144.3595758,(03) 5275 0879,apm4jobs@apm.net.au,https://apm.net.au,https://maps.google.com/?cid=8198200294460541432
APM Employment Services,DES-Employment Support Service,All Client Types,5,"Shop 7/136 Ormond Rd, East Geelong VIC 3219, Australia",136,Ormond Road,Greater Geelong City,EAST GEELONG,VIC,Australia,3219,-38.1650202,144.3804561,(03) 5221 3309,apm4jobs@apm.net.au,https://apm.net.au,https://maps.google.com/?cid=4972763739746594426
APM Employment Services,DES-Employment Support Service,All Client Types,3,"Spring Street, Community Centre, 18 Price St, Torquay VIC 3228, Australia",18,Price Street,Surf Coast Shire,TORQUAY,VIC,Australia,3228,-38.33522749999999,144.3196522,(03) 5221 9671,apm4jobs@apm.net.au,https://apm.net.au,https://maps.google.com/?cid=4807917334298024476
Atwork Australia Pty Ltd,DES-Employment Support Service,All Client Types,1,"Shop 4/15 Hancock St, Drysdale VIC 3222, Australia",15,Hancock Street,Greater Geelong City,DRYSDALE,VIC,Australia,3222,-38.1724427,144.5702944,1300 080 856,contactDES@atworkaustralia.com.au,https://www.atwork.com/,https://maps.google.com/?cid=2093550390172181583
Atwork Australia Pty Ltd,DES-Employment Support Service,All Client Types,2,"5 Villamanta Pl, Geelong VIC 3220, Australia",5,Villamanta Place,Greater Geelong City,NORLANE,VIC,Australia,3220,-38.14524249999999,144.3494614,1300 080 856,contactDES@atworkaustralia.com.au,https://www.atwork.com/,https://maps.google.com/?cid=2822941503660759569
Campbell Page,DES-Employment Support Service,All Client Types,2,"17/23-31 Gheringhap St, Geelong VIC 3220, Australia",23-31,Gheringhap Street,Greater Geelong City,GEELONG,VIC,Australia,3220,-38.1478314,144.3579382,Not Available,hello@campbellpage.org.au,https://campbellpage.com.au,https://maps.google.com/?cid=1908197595243614254
Campbell Page,DES-Employment Support Service,All Client Types,2,"Northside Community Centre, 92-96 Cox Rd, Corio VIC 3214, Australia",92-96,Cox Road,Greater Geelong City,CORIO,VIC,Australia,3214,-38.0826592,144.3484148,1300 139 920,hello@campbellpage.org.au,https://campbellpage.com.au,https://maps.google.com/?cid=4680024293446459586
Campbell Page,DES-Employment Support Service,All Client Types,2,"3 Tobin Dr, Queenscliff VIC 3225, Australia",3,Tobin Drive,Queenscliffe Borough,QUEENSCLIFF,VIC,Australia,3225,-38.2688928,144.6631427,1300 139 920,hello@campbellpage.org.au,https://campbellpage.com.au,https://maps.google.com/?cid=2247714858573158434
Campbell Page,DES-Employment Support Service,All Client Types,2,"12 Merrijig Dr, Torquay VIC 3228, Australia",12,Merrijig Drive,Surf Coast Shire,TORQUAY,VIC,Australia,3228,-38.3080204,144.3227109,1300 139 920,hello@campbellpage.org.au,https://campbellpage.com.au,https://maps.google.com/?cid=5523437577362368855
MatchWorks,DES-Employment Support Service,All Client Types,2,"Village Shopping Centre, Shop 90 Level 1/90 Purnell Rd, Corio VIC 3214, Australia",90,Purnell Road,Greater Geelong City,CORIO,VIC,Australia,3214,-38.0741102,144.3582268,(03) 5275 8212,info@matchworks.com.au,https://www.matchworks.com.au/,https://maps.google.com/?cid=2425823045578727950
MatchWorks,DES-Employment Support Service,All Client Types,3,"15 Little Ryrie St, Geelong VIC 3220, Australia",15,Little Ryrie Street,Greater Geelong City,GEELONG,VIC,Australia,3220,-38.1489818,144.3554693,(03) 5229 0222,info@matchworks.com.au,https://www.matchworks.com.au/,https://maps.google.com/?cid=15983294926786548244
MatchWorks,DES-Employment Support Service,All Client Types,3,"Shop 5, Ormond Village, 136-146 Ormond Rd, East Geelong VIC 3219, Australia",136-146,Ormond Road,Greater Geelong City,EAST GEELONG,VIC,Australia,3219,-38.1649233,144.3803608,(03) 5229 2583,info@matchworks.com.au,https://www.matchworks.com.au/,https://maps.google.com/?cid=16445187643847830731
MatchWorks,DES-Employment Support Service,All Client Types,1,"Spring Creek Community House, 14 Price St, Torquay VIC 3228, Australia",14,Price Street,Surf Coast Shire,TORQUAY,VIC,Australia,3228,-38.3352742,144.320117,(03) 5261 5298,info@matchworks.com.au,https://www.matchworks.com.au/,https://maps.google.com/?cid=14934375941419749498
MatchWorks,DES-Employment Support Service,All Client Types,3,"Cultural Centre, 27 High St, Bannockburn VIC 3331, Australia",27,High Street,Golden Plains Shire,BANNOCKBURN,VIC,Australia,3331,-38.0474081,144.1711676,(03) 5275 8212,info@matchworks.com.au,https://www.matchworks.com.au/,https://maps.google.com/?cid=6511767815294192535
MatchWorks,DES-Employment Support Service,All Client Types,3,"Neighbourhood Centre, 1 John Dory Dr, Ocean Grove VIC 3226, Australia",1,John Dory Drive,Greater Geelong City,OCEAN GROVE,VIC,Australia,3226,-38.2607925,144.5387095,(03) 5229 2583,info@matchworks.com.au,https://www.matchworks.com.au/,https://maps.google.com/?cid=15136137822046267105
MatchWorks,DES-Employment Support Service,All Client Types,3,"16 Mountjoy Parade, Lorne VIC 3232, Australia",16,Mountjoy Parade,Surf Coast Shire,LORNE,VIC,Australia,3232,-38.536587,143.9733184,(03) 5229 0222,info@matchworks.com.au,https://www.matchworks.com.au/,https://maps.google.com/?cid=12757729977050052119
MAX Employment,DES-Employment Support Service,All Client Types,3,"1/11 Star St, Geelong VIC 3220, Australia",11,Star Street,Greater Geelong City,GEELONG,VIC,Australia,3220,-38.1506222,144.3580807,(03) 5224 7200,Not available ,https://www.maxsolutions.com.au/,https://maps.google.com/?cid=17274335594260139470
OCTEC,DES-Employment Support Service,All Client Types,3,"61A Gheringhap St, Geelong VIC 3220, Australia",61A,Gheringhap Street,Greater Geelong City,GROVEDALE,VIC,Australia,3220,-38.1492747,144.3572766,(03) 5222 2569,mail@octec.org.au,https://octec.org.au/,https://maps.google.com/?cid=12316050250461273641
OCTEC,DES-Employment Support Service,All Client Types,2,"Shop 1007, Level 1,Corio Shopping Centre Corner Bacchus Marsh Rd &, Purnell Rd, Corio VIC 3214, Australia",,Purnell Road,Greater Geelong City,CORIO,VIC,Australia,3214,-38.0750068,144.3560082,(03) 5274 1978,mail@octec.org.au,https://octec.org.au/,https://maps.google.com/?cid=17137601235570762946
WDEA Works,DES-Employment Support Service,All Client Types,3,"37 Malop St, Geelong VIC 3220, Australia",37,Malop Street,Greater Geelong City,GEELONG,VIC,Australia,3220,-38.1466943,144.3600603,(03) 5292 1640,geelong@wdeaworks.org.au,https://www.wdeaworks.org.au/,https://maps.google.com/?cid=11833293092256442691
WDEA Works,DES-Employment Support Service,All Client Types,3,"Shop 1010, Corio Central Shopping Centre, Bacchus Marsh Rd &, Purnell Rd, Corio VIC 3214, Australia",,Purnell Road,Greater Geelong City,CORIO,VIC,Australia,3214,-38.07442280000001,144.3576014,(03) 5292 1640,corio@wdeaworks.org.au,https://www.wdeaworks.org.au/,https://maps.google.com/?cid=17913780747345337638
